Log Time;Windspeed (ref);RPM;Voltage In;Voltage L1;Voltage L2;Current out;Power out;Power reg;T1;T2;T3;Event count;Last event code;Turbine status;Grid status;System status
2022:08:22:08:19:59,525;4;149;127.2;131.7;133.3;0.79;160;165;17.5;17.4;13.5;13391;107;0;0;256
2022:08:22:08:20:00,766;4;145;124.4;131.7;133.3;0.76;147;150;17.5;17.4;13.5;13391;107;0;0;256
2022:08:22:08:21:00,815;6;192;162.2;132.4;134.1;1.62;362;359;17.4;17.5;13.5;13391;107;0;0;256
2022:08:22:08:22:01,103;5;156;132.8;131.9;133.6;0.93;194;191;17.5;17.8;13.5;13391;107;0;0;256
2022:08:22:08:23:00,272;5;175;150.4;132.4;134.4;1.21;266;268;17.5;17.5;13.5;13391;107;0;0;256
2022:08:22:08:24:01,220;3;115;100.6;131.7;132.7;0.55;50;51;17.5;17.4;13.5;13391;107;0;0;256
2022:08:22:08:25:01,389;6;190;159.1;132.1;134.4;1.57;349;341;17.5;17.8;13.5;13391;107;0;0;256
2022:08:22:08:26:01,137;5;184;155.1;132.1;133.6;1.43;318;317;17.5;17.7;13.6;13391;107;0;0;256
2022:08:22:08:27:00,546;6;229;192.0;132.6;135.2;2.72;616;629;17.9;18.0;13.6;13391;107;0;0;256
2022:08:22:08:28:00,995;6;199;167.2;132.4;134.4;1.81;406;408;18.2;18.4;13.6;13391;107;0;0;256
2022:08:22:08:29:00,383;5;187;157.5;131.9;134.1;1.48;330;332;18.1;18.5;13.6;13391;107;0;0;256
2022:08:22:08:30:01,312;4;125;108.1;131.7;133.0;0.57;79;81;18.0;18.0;13.7;13391;107;0;0;256
2022:08:22:08:31:01,520;5;162;139.2;131.9;133.3;0.98;210;216;17.8;17.9;13.7;13391;107;0;0;256
2022:08:22:08:32:01,169;4;124;107.0;131.9;133.8;0.58;75;77;17.7;18.2;13.7;13391;107;0;0;256
2022:08:22:08:33:00,637;6;208;176.9;132.1;134.7;2.08;468;470;17.6;17.7;13.8;13391;107;0;0;256
2022:08:22:08:34:01,446;3;124;107.8;131.9;132.5;0.57;73;77;17.7;17.7;13.8;13391;107;0;0;256
2022:08:22:08:35:01,035;6;225;188.3;132.6;134.9;2.64;597;594;17.6;18.2;13.9;13391;107;0;0;256
2022:08:22:08:36:00,123;4;152;130.2;131.9;133.3;0.85;174;176;18.0;18.0;13.9;13391;107;0;0;256
2022:08:22:08:37:01,052;7;236;197.2;132.6;135.5;3.05;690;683;18.3;18.4;14.0;13391;107;0;0;256
2022:08:22:08:38:00,520;4;136;116.8;131.9;133.1;0.65;115;117;18.4;18.6;14.0;13391;107;0;0;256
2022:08:22:08:39:00,088;4;156;135.6;132.1;133.4;0.9;187;193;18.1;18.4;14.1;13391;107;0;0;256
2022:08:22:08:40:00,877;5;184;158.0;131.9;133.8;1.43;314;320;18.2;18.3;14.1;13391;107;0;0;256
2022:08:22:08:41:01,206;3;113;98.7;131.9;133.3;0.55;41;44;18.2;18.1;14.2;13391;107;0;0;256
2022:08:22:08:42:00,515;3;90;80.0;131.7;132.5;0.55;0;6;18.1;18.4;14.2;13391;107;0;0;256
2022:08:22:08:43:00,147;4;141;121.4;132.1;133.6;0.7;131;134;18.0;18.2;14.3;13391;107;0;0;256
2022:08:22:08:44:00,702;4;134;114.8;131.7;133.0;0.64;109;111;18.1;18.1;14.4;13391;107;0;0;256
2022:08:22:08:45:01,156;3;103;90.5;131.5;132.7;0.55;20;23;18.1;18.1;14.4;13391;107;0;0;256
2022:08:22:08:46:00,091;2;55;54.2;131.5;132.7;0.1;0;0;18.0;18.3;14.4;13391;107;1;4096;0
2022:08:22:08:47:00,385;3;119;103.6;131.5;132.9;0.55;58;62;17.8;17.8;14.5;13391;107;0;0;256
2022:08:22:08:48:01,396;4;146;124.1;131.7;133.0;0.76;149;150;17.9;17.9;14.6;13391;107;0;0;256
2022:08:22:08:49:00,605;3;111;96.2;131.5;132.7;0.56;44;41;18.1;18.3;14.7;13391;107;0;0;256
2022:08:22:08:50:00,833;4;138;118.1;131.7;133.5;0.67;122;123;18.1;18.4;14.7;13391;107;0;0;256
2022:08:22:08:51:01,262;4;146;125.0;131.7;133.0;0.77;154;157;18.1;18.4;14.7;13391;107;0;0;256
2022:08:22:08:52:00,330;4;127;109.4;131.9;133.3;0.59;85;87;18.3;18.1;14.8;13391;107;0;0;256
2022:08:22:08:53:00,519;3;120;103.7;131.5;132.9;0.56;64;65;18.3;18.3;14.9;13391;107;0;0;256
2022:08:22:08:54:00,647;3;101;88.5;131.2;132.4;0.55;19;19;18.3;18.5;14.9;13391;107;0;0;256
2022:08:22:08:55:01,036;2;73;67.1;131.5;132.7;0.57;0;0;18.3;18.5;15.0;13391;107;8;0;256
2022:08:22:08:56:01,864;3;95;86.3;131.5;132.5;0.56;4;5;18.4;18.5;15.1;13391;107;8;0;256
2022:08:22:08:57:01,293;4;197;171.2;131.5;132.7;0.84;172;178;18.3;18.2;15.2;13391;107;8;0;256
2022:08:22:08:58:01,062;3;125;107.8;131.5;132.7;0.56;51;51;18.5;18.6;15.2;13391;107;0;0;256
2022:08:22:08:59:00,810;5;199;168.3;131.9;133.6;1.66;369;374;18.5;18.9;15.3;13391;107;0;0;256
2022:08:22:09:00:00,038;5;192;162.7;131.7;133.3;1.63;362;364;18.7;19.1;15.3;13391;107;0;0;256
2022:08:22:09:01:00,226;4;122;106.1;131.5;132.7;0.56;72;71;18.8;18.9;15.4;13391;107;0;0;256
2022:08:22:09:02:01,336;3;116;100.9;131.5;132.5;0.55;52;52;18.8;18.7;15.4;13391;107;0;0;256
2022:08:22:09:03:00,584;3;105;92.0;131.2;132.7;0.55;28;27;18.7;18.8;15.3;13391;107;0;0;256
2022:08:22:09:04:00,693;3;131;117.1;131.0;132.3;0.1;0;96;18.5;18.7;15.4;13391;107;0;0;0
2022:08:22:09:05:00,962;4;131;112.5;131.5;132.5;0.61;100;101;18.6;18.9;15.5;13391;107;0;0;256
2022:08:22:09:06:01,510;3;115;99.5;131.2;132.4;0.55;50;52;18.7;19.0;15.6;13391;107;0;0;256
2022:08:22:09:07:00,358;2;83;72.5;131.2;132.4;0.57;0;1;18.8;18.6;15.6;13391;107;8;0;256
2022:08:22:09:08:00,707;4;175;152.8;131.5;132.5;0.68;124;123;18.8;18.9;15.6;13391;107;8;0;256
2022:08:22:09:09:01,096;3;95;88.6;130.6;132.3;0.12;0;12;18.9;19.0;15.6;13391;107;1;0;0
2022:08:22:09:10:00,744;3;100;87.4;131.2;132.4;0.56;11;17;18.8;19.2;15.7;13391;107;0;0;256
2022:08:22:09:11:00,793;3;107;93.4;130.8;131.7;0.57;10;13;18.9;19.1;15.8;13391;107;8;0;256
2022:08:22:09:12:01,322;3;106;93.2;131.0;132.1;0.55;12;13;19.0;19.1;16.0;13391;107;8;0;256
